date_time,user_id,is_mobile,is_package,channel,cnt,trip_type,is_family_trip,is_multi_room,total_guests,stay_duration,advance_booking_days,user_location_country,hotel_country,srch_destination_id,srch_destination_type_id,orig_destination_distance,distance_group,is_distance_unknown,distance_clean,distance_behavior_group,user_booking_rate,avg_session_intensity,avg_stay_duration,avg_advance_booking_days,mobile_usage_rate,destination_popularity,hotel_cluster,is_booking
2014-10-01 13:48:20,258975,0,1,0,2,solo,0,0,1,1,33,66,50,6669,3,214.5612,medium,0,214.5612,medium,0.0,2.0,1.0,33.0,0.0,1,11,0
2014-12-30 16:08:10,258977,0,0,2,1,family,1,0,3,1,195,109,50,59679,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,195.0,0.0,22,91,0
2013-08-03 15:02:56,258986,0,0,9,4,group,0,0,2,1,47,68,137,22879,6,-1.0,unknown,1,,unknown_desktop,0.0,2.5,1.5,49.5,0.5,2,82,0
2013-07-29 21:53:43,258986,1,0,9,1,group,0,0,2,2,52,182,137,22881,6,932.1965,medium,0,932.1965,medium,0.0,2.5,1.5,49.5,0.5,10,60,0
2013-05-18 09:41:15,258988,0,0,1,1,family,1,0,3,1,42,66,50,8250,1,383.1496,medium,0,383.1496,medium,1.0,1.0,1.0,42.0,0.0,3544,1,1
2014-01-06 16:02:11,258999,0,0,5,2,family,1,0,3,2,222,77,70,8253,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,2.0,222.0,0.0,1305,21,0
2014-10-26 17:58:28,259005,0,1,9,3,group,0,0,2,14,208,46,77,11643,1,767.8724,medium,0,767.8724,medium,0.0,3.0,14.0,208.0,0.0,103,90,0
2014-11-19 18:03:52,259007,0,0,1,1,group,0,0,2,4,42,3,50,8267,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,42.0,0.0,2720,75,0
2013-09-02 12:50:26,259034,0,0,1,2,group,0,0,2,9,7,3,99,8818,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,9.0,7.0,0.0,247,36,0
2014-03-17 22:33:57,259042,0,0,9,1,group,0,0,4,1,41,205,8,14882,1,1639.4694,far,0,1639.4694,far,0.0,1.0,1.67,124.33,0.0,19,62,0
2013-10-24 10:16:59,259042,0,1,9,1,solo,0,0,1,1,295,205,99,12749,5,6587.3838,far,0,6587.3838,far,0.0,1.0,1.67,124.33,0.0,30,30,0
2014-03-18 01:17:04,259042,0,0,9,1,group,0,0,4,3,37,205,8,5405,6,1626.4964,far,0,1626.4964,far,0.0,1.0,1.67,124.33,0.0,384,16,0
2013-10-06 22:35:37,259047,1,0,9,1,family,1,1,4,4,76,77,182,8220,1,-1.0,unknown,1,,unknown_mobile,0.0,1.0,4.0,76.0,1.0,735,15,0
2013-05-26 16:06:08,259049,0,1,0,1,solo,0,0,1,3,19,1,206,243,1,829.2953,medium,0,829.2953,medium,0.0,1.0,3.0,19.0,0.0,24,62,0
2014-06-08 22:37:55,259060,0,0,9,1,group,0,0,2,3,2,66,50,48897,4,403.0766,medium,0,403.0766,medium,0.0,1.0,3.0,2.0,0.0,1,37,0
2014-12-12 20:07:29,259065,0,0,2,1,family,1,0,2,3,16,70,182,20227,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,16.0,0.0,33,30,0
2014-06-20 16:07:33,259067,0,1,1,2,group,0,0,2,6,70,66,106,5100,3,6594.826999999999,far,0,6594.826999999999,far,0.0,2.0,6.0,70.0,0.0,18,29,0
2014-12-30 15:41:44,259084,1,0,9,2,family,1,0,4,1,18,66,50,27082,6,93.4087,near,0,93.4087,near,0.0,2.0,1.0,18.0,1.0,15,18,0
2013-10-28 21:26:00,259086,0,0,9,1,family,1,0,4,4,236,77,87,14907,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,236.0,0.0,101,80,0
2013-08-27 11:58:28,259132,0,0,9,1,solo,0,0,1,7,8,1,68,8213,1,931.0310000000001,medium,0,931.0310000000001,medium,1.0,1.0,7.0,8.0,0.0,401,77,1
2013-11-07 20:59:20,259133,0,0,5,2,group,0,0,2,5,30,46,70,8253,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,5.0,30.0,0.0,1305,97,0
2014-12-09 23:38:28,259144,0,1,9,1,group,0,0,2,5,89,77,48,468,1,7459.3478,far,0,7459.3478,far,0.0,1.0,5.0,89.0,0.0,616,64,0
2014-10-08 15:38:46,259159,0,0,2,1,solo,0,0,1,3,7,66,50,12214,6,3.4610000000000003,near,0,3.4610000000000003,near,0.0,1.0,3.0,7.0,0.0,76,48,0
2014-11-14 15:14:34,259164,0,0,9,1,group,0,0,2,3,21,77,63,8257,1,1694.6146,far,0,1694.6146,far,0.0,1.0,3.0,21.0,0.0,139,90,0
2014-09-02 16:23:21,259168,0,0,5,2,group,0,0,2,4,146,77,106,43199,1,4867.4574,far,0,4867.4574,far,0.0,2.0,4.0,146.0,0.0,133,38,0
2014-06-26 18:56:56,259199,0,1,9,1,group,0,0,2,6,141,205,152,21222,1,8744.5078,far,0,8744.5078,far,0.0,1.0,6.0,141.0,0.0,222,27,0
2014-01-30 14:24:35,259203,0,0,5,1,family,1,0,4,6,85,63,105,60277,6,297.6288,medium,0,297.6288,medium,0.0,1.0,6.0,85.0,0.0,1,89,0
2014-11-11 14:37:48,259220,0,0,0,2,family,1,0,4,1,50,66,50,8268,1,692.9132,medium,0,692.9132,medium,0.0,1.5,1.0,27.5,0.0,1398,34,0
2014-07-18 20:15:07,259220,0,0,2,1,family,1,0,4,1,5,66,50,8232,1,202.5089,medium,0,202.5089,medium,0.0,1.5,1.0,27.5,0.0,49,32,0
2013-05-25 17:02:48,259247,0,0,9,1,group,0,0,2,5,136,69,106,8747,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,5.0,136.0,0.0,508,59,0
2013-06-17 11:50:10,259251,0,1,9,1,family,1,0,3,8,7,69,77,19994,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,8.0,7.0,0.0,28,58,0
2014-07-01 15:29:55,259310,0,0,4,1,group,0,1,9,1,28,205,198,26322,1,294.808,medium,0,294.808,medium,0.0,1.0,1.0,15.5,0.0,14,61,0
2014-09-22 23:42:20,259310,0,0,4,1,group,0,0,3,1,3,205,50,13222,4,1054.5908,far,0,1054.5908,far,0.0,1.0,1.0,15.5,0.0,12,91,0
2014-04-10 11:02:04,259317,0,0,5,1,group,0,0,2,5,50,77,50,8281,1,8195.9796,far,0,8195.9796,far,0.0,1.0,5.0,50.0,0.0,397,42,0
2014-12-17 12:23:30,259327,0,0,5,1,group,0,0,2,3,43,46,93,8251,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,43.0,0.0,71,53,0
2013-10-03 20:01:51,259358,0,0,0,1,group,0,0,2,4,85,66,34,8217,1,6533.1586,far,0,6533.1586,far,1.0,1.0,4.0,85.0,0.0,84,99,1
2014-12-26 23:18:14,259366,0,0,3,2,group,0,0,2,6,145,77,50,8267,1,9949.7604,far,0,9949.7604,far,0.0,2.0,5.0,201.0,0.0,2720,70,0
2014-09-06 13:02:43,259366,0,0,0,2,group,0,0,2,4,257,77,50,16322,5,9950.169,far,0,9950.169,far,0.0,2.0,5.0,201.0,0.0,3,56,0
2013-12-04 07:30:09,259369,0,0,9,1,family,1,0,2,1,37,46,144,21261,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,37.0,0.0,2,48,0
2013-11-19 21:55:34,259373,0,1,9,1,family,1,0,3,1,85,3,105,8746,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,85.0,0.0,728,89,0
2013-12-25 16:46:24,259376,0,1,9,13,group,0,0,2,3,127,46,79,8240,1,1015.035,far,0,1015.035,far,0.0,13.0,3.0,127.0,0.0,63,59,0
2014-10-03 07:15:48,259404,0,0,5,1,solo,0,0,1,2,1,3,50,14985,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,1.0,0.0,122,25,0
2014-12-23 14:08:24,259411,0,0,4,1,group,0,0,2,3,73,68,70,23484,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,73.0,0.0,17,77,0
2014-12-12 13:38:16,259422,0,0,9,1,family,1,0,4,7,17,66,50,11624,6,788.1885,medium,0,788.1885,medium,0.0,1.0,7.0,17.0,0.0,37,0,0
2013-01-28 01:25:14,259429,0,1,9,1,group,0,0,2,3,46,206,68,8213,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,46.0,0.0,401,59,0
2014-09-23 12:13:42,259440,0,1,9,3,solo,0,0,1,9,142,66,50,8281,1,987.4365,medium,0,987.4365,medium,0.0,3.0,9.0,142.0,0.0,397,70,0
2013-08-06 00:36:31,259458,0,0,4,1,group,0,0,2,8,67,3,70,19162,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,8.0,67.0,0.0,30,13,0
2014-12-16 23:19:17,259486,0,0,0,1,group,0,0,2,11,20,66,8,8791,1,1552.8975,far,0,1552.8975,far,0.0,1.0,11.0,20.0,0.0,1660,65,0
2014-12-16 23:28:12,259486,0,0,0,1,group,0,0,2,11,20,66,8,8791,1,1550.6729,far,0,1550.6729,far,0.0,1.0,11.0,20.0,0.0,1660,87,0
2013-09-09 12:32:37,259498,0,0,3,1,group,0,0,2,1,0,69,70,23484,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,0.0,0.0,17,98,0
2014-08-12 16:24:00,259511,0,0,9,1,solo,0,0,1,2,59,69,70,10160,3,-1.0,unknown,1,,unknown_desktop,1.0,1.0,2.0,59.0,0.0,1,90,1
2014-12-15 20:12:56,259518,0,0,1,1,group,0,0,2,5,31,55,105,12411,5,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,39.0,0.0,3,57,0
2014-02-23 21:25:33,259518,0,0,2,1,group,0,0,2,3,47,55,77,40268,3,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,39.0,0.0,1,81,0
2013-02-08 22:10:07,259522,0,1,0,1,group,0,0,2,21,2,133,196,8275,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,21.0,2.0,0.0,117,11,0
2013-09-28 14:33:56,259532,0,0,9,1,group,0,0,2,9,14,69,99,8221,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,9.0,14.0,0.0,154,57,0
2014-11-11 15:01:48,259538,0,0,5,1,solo,0,0,1,1,1,77,63,8286,1,18.4849,near,0,18.4849,near,0.0,1.0,1.0,1.0,0.0,236,98,0
2014-04-11 13:02:44,259558,0,0,5,1,family,1,0,3,1,87,77,106,8747,1,5093.9966,far,0,5093.9966,far,0.0,1.0,1.0,87.0,0.0,508,25,0
2013-12-22 14:43:54,259569,0,1,9,1,solo,0,0,1,2,21,69,21,47456,3,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,21.0,0.0,14,99,0
2013-10-10 16:57:33,259578,0,0,9,1,solo,0,0,1,2,9,133,0,8823,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.5,9.0,0.0,66,8,0
2014-02-13 02:15:09,259578,0,0,9,1,family,1,0,2,7,9,133,50,12233,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.5,9.0,0.0,405,70,0
2014-10-11 10:09:58,259646,0,0,1,1,group,0,0,2,1,29,103,50,12225,6,-1.0,unknown,1,,unknown_desktop,1.0,1.0,1.0,29.0,0.0,129,16,1
2014-09-18 15:12:56,259655,0,0,9,1,group,0,0,3,8,91,46,50,12233,6,3810.0356,far,0,3810.0356,far,0.0,1.0,8.0,91.0,0.0,405,55,0
2014-03-30 18:56:11,259665,0,1,9,1,family,1,1,5,2,33,69,70,34393,4,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,33.0,0.0,1,48,0
2014-03-27 09:29:43,259680,0,0,2,1,group,0,0,2,1,16,1,105,11127,3,213.1709,medium,0,213.1709,medium,0.0,1.0,1.0,16.0,0.0,1,61,0
2014-09-30 10:45:59,259687,0,0,0,1,group,0,1,4,3,310,69,70,18483,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,310.0,0.0,7,10,0
2014-02-14 15:36:03,259703,0,0,5,3,group,0,0,2,7,131,195,87,20038,6,-1.0,unknown,1,,unknown_desktop,0.0,3.0,7.0,131.0,0.0,16,26,0
2014-11-11 16:33:47,259725,0,0,9,1,group,0,0,2,2,3,3,182,8220,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,3.0,0.0,735,77,0
2014-11-20 19:16:06,259740,0,1,9,1,group,0,0,2,3,158,194,152,21222,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,158.0,0.0,222,74,0
2014-10-06 20:56:07,259752,0,0,9,1,solo,0,0,1,2,103,66,50,8266,1,459.2754,medium,0,459.2754,medium,0.0,1.0,2.0,103.0,0.0,427,97,0
2014-07-18 07:00:44,259755,1,1,9,2,family,1,0,3,8,49,1,50,8254,1,6340.776999999999,far,0,6340.776999999999,far,0.0,2.0,8.0,49.0,1.0,789,98,0
2013-10-31 13:22:01,259756,0,0,5,1,solo,0,0,1,3,12,50,168,8819,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,12.0,0.0,568,40,0
2014-01-20 15:42:56,259760,0,0,9,1,group,0,0,2,4,9,23,88,14908,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,9.0,0.0,87,30,0
2014-08-08 23:17:34,259766,0,0,5,1,group,0,0,4,4,37,1,77,20769,6,537.0599,medium,0,537.0599,medium,0.0,1.0,4.0,35.5,0.0,45,14,0
2014-08-11 16:38:57,259766,0,0,5,1,group,0,0,4,4,34,1,77,10005,6,549.5075,medium,0,549.5075,medium,0.0,1.0,4.0,35.5,0.0,2,3,0
2014-05-20 12:35:36,259792,0,0,9,1,solo,0,0,1,1,9,66,50,12562,5,60.9239,near,0,60.9239,near,1.0,1.0,1.0,9.0,0.0,8,32,1
2014-08-21 17:37:30,259793,0,0,9,3,group,0,0,2,4,58,3,70,19162,6,-1.0,unknown,1,,unknown_desktop,0.0,3.0,4.0,58.0,0.0,30,33,0
2013-09-17 16:27:16,259801,0,0,9,1,group,0,0,2,1,98,119,130,8822,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,98.0,0.0,438,99,0
2013-05-04 12:08:29,259807,0,0,9,1,family,1,1,5,2,127,77,198,8288,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,127.0,0.0,324,33,0
2014-02-14 18:04:20,259809,0,1,0,1,family,1,0,3,2,205,46,50,62824,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,205.0,0.0,11,42,0
2014-08-16 15:56:19,259831,1,1,9,2,family,1,0,4,6,16,1,208,1407,1,924.7709,medium,0,924.7709,medium,0.0,2.0,6.0,16.0,1.0,27,58,0
2014-09-12 19:01:55,259836,0,0,5,2,group,0,1,4,2,14,1,144,8743,1,524.6321,medium,0,524.6321,medium,0.0,2.0,2.0,14.0,0.0,245,68,0
2014-07-28 21:17:23,259851,0,1,9,1,group,0,0,2,7,25,69,204,20512,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,7.0,25.0,0.0,6,64,0
2014-12-01 12:08:52,259862,0,0,9,1,group,0,0,2,2,28,69,70,23130,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,28.0,0.0,1,50,0
2014-08-31 18:24:29,259874,0,0,9,1,group,0,0,2,3,31,219,50,12226,6,-1.0,unknown,1,,unknown_desktop,0.0,1.5,2.5,15.5,0.0,42,5,0
2013-01-28 05:22:44,259874,0,0,9,2,group,0,0,2,2,0,66,50,12669,5,201.0773,medium,0,201.0773,medium,0.0,1.5,2.5,15.5,0.0,77,77,0
2013-11-26 22:55:25,259877,0,0,1,1,solo,0,0,1,2,10,3,106,43204,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,10.0,0.0,15,6,0
2014-07-10 20:01:54,259882,1,0,9,1,group,0,0,2,2,38,133,170,9927,1,-1.0,unknown,1,,unknown_mobile,0.0,1.0,2.0,38.0,1.0,78,11,0
2013-04-22 00:09:24,259902,1,0,9,4,solo,0,0,1,4,183,69,50,8267,1,-1.0,unknown,1,,unknown_mobile,0.0,2.5,4.0,138.5,1.0,2720,93,0
2014-02-16 10:54:05,259902,1,0,9,1,family,1,1,5,4,94,69,50,8254,1,-1.0,unknown,1,,unknown_mobile,0.0,2.5,4.0,138.5,1.0,789,50,0
2013-11-24 16:47:23,259914,0,0,7,2,solo,0,0,1,3,124,3,151,8803,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,3.0,124.0,0.0,190,46,0
2014-11-07 11:40:47,259925,0,0,9,2,group,0,0,2,3,62,23,106,43199,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,3.0,62.0,0.0,133,10,0
2014-10-30 10:25:49,259934,0,1,9,1,solo,0,0,1,5,30,205,50,8230,1,1320.4291,far,0,1320.4291,far,0.0,1.0,5.0,30.0,0.0,659,68,0
2014-05-22 22:16:34,259936,0,0,9,1,solo,0,0,1,1,25,115,50,12453,5,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,25.0,0.0,42,48,0
2013-09-15 10:32:15,259939,0,0,9,2,group,0,0,2,1,9,205,50,12017,1,388.4267,medium,0,388.4267,medium,0.0,2.0,1.0,9.0,0.0,22,91,0
2014-11-24 20:49:10,259945,0,0,0,2,family,1,0,4,3,38,1,182,8220,1,5667.7863,far,0,5667.7863,far,0.0,2.0,3.0,38.0,0.0,735,82,0
2013-02-06 19:44:11,259958,1,0,9,1,group,0,0,2,1,16,202,168,9068,6,-1.0,unknown,1,,unknown_mobile,0.0,1.0,1.0,16.0,1.0,20,64,0
2013-02-09 23:57:23,259971,1,0,3,2,family,1,0,3,3,12,66,50,8267,1,1092.5799,far,0,1092.5799,far,0.0,2.0,3.0,12.0,1.0,2720,55,0
2014-09-24 08:03:34,259979,0,0,5,1,group,0,0,2,2,145,205,140,12774,5,-1.0,unknown,1,,unknown_desktop,1.0,1.0,2.0,145.0,0.0,3,78,1
2013-04-13 10:15:27,259991,0,0,1,2,family,1,0,2,1,18,3,77,8788,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,1.0,18.0,0.0,718,85,0
2014-03-24 20:19:25,259995,0,0,1,1,family,1,0,4,3,118,3,50,669,3,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,118.0,0.0,542,94,0
2014-09-16 23:37:11,259998,0,0,0,1,group,0,0,2,3,28,3,180,20561,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,28.0,0.0,14,78,0
2014-02-20 23:44:56,259999,0,1,9,1,solo,0,0,1,1,36,69,68,8213,1,-1.0,unknown,1,,unknown_desktop,1.0,1.0,1.0,36.0,0.0,401,50,1
2014-07-31 06:28:02,260006,0,1,1,2,family,1,0,4,6,70,182,50,8260,1,4084.4574,far,0,4084.4574,far,0.0,2.0,6.0,70.0,0.0,961,33,0
2014-03-05 21:26:42,260010,0,0,9,3,group,0,0,2,3,145,77,21,8285,1,-1.0,unknown,1,,unknown_desktop,0.0,3.0,3.0,145.0,0.0,131,33,0
2014-08-12 16:19:20,260028,0,0,0,1,group,0,0,2,1,16,205,198,11629,1,1740.8368,far,0,1740.8368,far,0.0,1.0,1.0,16.0,0.0,152,47,0
2014-02-07 19:03:02,260052,0,0,9,1,solo,0,0,1,1,74,3,141,1398,3,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,74.0,0.0,111,57,0
2013-08-12 17:50:16,260066,0,0,9,1,group,0,0,2,5,33,3,105,43484,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,5.0,33.0,0.0,1,60,0
2014-05-30 22:38:25,260122,0,0,0,1,group,0,0,2,4,80,68,169,13994,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,80.0,0.0,7,42,0
2014-10-28 11:21:32,260123,0,0,3,1,group,0,0,2,1,13,46,204,8862,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,13.0,0.0,153,30,0
2014-07-17 20:27:05,260124,0,0,5,2,solo,0,0,1,1,30,3,106,22941,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,1.0,30.0,0.0,2,62,0
2014-08-27 10:39:09,260128,0,1,1,1,group,0,0,2,2,6,1,31,8238,1,880.0835,medium,0,880.0835,medium,0.0,1.0,2.0,6.0,0.0,181,76,0
2014-09-17 20:44:36,260132,0,1,9,9,family,1,0,4,7,31,214,152,21222,1,-1.0,unknown,1,,unknown_desktop,0.0,9.0,7.0,31.0,0.0,222,27,0
2013-07-09 07:25:08,260134,0,0,9,1,group,0,0,2,1,75,66,50,27779,6,1708.046,far,0,1708.046,far,0.0,1.0,1.0,75.0,0.0,1,7,0
2013-01-16 17:43:43,260142,0,0,9,1,group,0,0,2,2,7,66,50,44045,3,-1.0,unknown,1,,unknown_desktop,1.0,1.0,2.0,7.0,0.0,303,25,1
2014-07-05 12:30:07,260158,0,0,1,1,group,0,1,4,1,31,205,50,8281,1,2190.2654,far,0,2190.2654,far,0.0,1.0,1.0,31.0,0.0,397,94,0
2013-05-12 12:58:31,260175,1,0,9,2,solo,0,0,1,3,74,46,50,11353,1,-1.0,unknown,1,,unknown_mobile,0.0,2.0,3.0,74.0,1.0,472,18,0
2014-12-04 04:02:53,260182,0,0,1,1,group,0,0,2,1,14,74,141,1398,3,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,14.0,0.0,111,85,0
2014-07-19 23:15:50,260197,0,0,3,1,solo,0,0,1,1,16,0,50,12654,5,-1.0,unknown,1,,unknown_desktop,1.0,1.0,1.0,16.0,0.0,171,13,1
2014-08-09 00:29:03,260225,0,0,9,1,group,0,0,2,2,64,3,130,8822,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,64.0,0.0,438,64,0
2014-02-27 19:16:37,260237,0,1,0,12,family,1,0,3,7,44,55,77,551,1,-1.0,unknown,1,,unknown_desktop,0.0,7.5,7.0,43.5,0.0,32,29,0
2014-02-27 22:29:13,260237,0,1,0,3,family,1,0,3,7,43,55,77,551,1,-1.0,unknown,1,,unknown_desktop,0.0,7.5,7.0,43.5,0.0,32,29,0
2014-07-20 23:32:56,260245,0,0,0,3,group,0,0,2,11,46,46,105,61420,6,-1.0,unknown,1,,unknown_desktop,0.0,3.0,11.0,46.0,0.0,1,53,0
2014-05-13 13:11:57,260272,0,0,9,1,solo,0,0,1,1,0,46,77,11643,1,1031.6064,far,0,1031.6064,far,0.0,1.0,1.0,0.0,0.0,103,86,0
2013-08-05 14:27:56,260280,0,0,9,1,group,0,0,2,2,113,66,34,19420,1,7584.6154,far,0,7584.6154,far,0.0,1.0,2.0,113.0,0.0,2,78,0
2014-06-15 18:55:53,260293,0,0,9,1,group,0,0,2,3,4,205,198,8262,1,326.8489,medium,0,326.8489,medium,0.0,1.5,3.0,9.5,0.0,237,40,0
2013-07-09 16:57:05,260293,0,0,9,2,group,0,0,2,3,15,205,50,8250,1,1937.4791,far,0,1937.4791,far,0.0,1.5,3.0,9.5,0.0,3544,45,0
2014-06-29 21:23:57,260302,1,0,9,1,group,0,0,2,1,175,66,50,6155,3,-1.0,unknown,1,,unknown_mobile,0.0,1.0,1.0,175.0,1.0,6,97,0
2014-10-27 07:04:29,260320,0,0,9,1,group,0,0,2,4,8,66,77,29566,4,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,8.0,0.0,39,29,0
2014-04-10 18:33:56,260324,0,0,3,2,solo,0,0,1,1,2,66,50,11647,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,1.0,2.0,0.0,29,51,0
2014-08-31 13:57:10,260326,0,0,9,1,group,0,0,2,4,248,66,50,983,1,2277.4475,far,0,2277.4475,far,0.0,1.0,4.0,248.0,0.0,9,48,0
2014-09-12 19:34:57,260335,0,0,2,3,group,0,0,2,4,16,82,50,8260,1,-1.0,unknown,1,,unknown_desktop,0.0,3.0,4.0,16.0,0.0,961,42,0
2014-03-12 09:03:53,260339,0,1,5,1,group,0,0,2,5,245,66,50,8250,1,2179.4079,far,0,2179.4079,far,0.0,1.0,5.0,245.0,0.0,3544,24,0
2013-01-21 20:40:01,260353,0,1,9,5,group,0,0,4,4,46,66,8,12188,6,1297.1487,far,0,1297.1487,far,0.0,5.0,4.0,46.0,0.0,239,65,0
2014-12-09 16:01:32,260357,0,0,5,1,family,1,0,4,2,253,46,50,3547,3,5765.8099,far,0,5765.8099,far,0.0,1.0,2.0,253.0,0.0,1,10,0
2014-07-15 20:18:32,260397,0,0,9,1,solo,0,0,1,7,17,66,50,8859,1,4264.8154,far,0,4264.8154,far,0.0,1.0,7.0,17.0,0.0,479,0,0
2014-12-07 22:27:08,260407,0,0,2,1,solo,0,0,1,6,21,3,50,8279,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,6.0,21.0,0.0,1093,40,0
2014-10-04 23:27:00,260425,0,1,1,1,group,0,0,2,8,43,66,50,8857,1,2458.3956,far,0,2458.3956,far,0.0,1.0,8.0,43.0,0.0,128,26,0
2014-11-14 21:38:41,260440,0,0,9,1,solo,0,0,1,1,32,23,151,47466,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,32.0,0.0,9,53,0
2014-08-08 11:23:53,260441,0,0,1,1,group,0,0,2,5,43,66,50,23541,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,5.0,43.0,0.0,45,9,0
2014-03-02 23:22:46,260444,0,0,3,1,group,0,0,3,4,18,3,70,8253,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,18.0,0.0,1305,98,0
2014-06-22 12:04:46,260448,0,0,5,1,group,0,1,4,3,81,205,31,11822,6,2938.2029,far,0,2938.2029,far,0.0,1.0,3.0,81.0,0.0,1,44,0
2013-12-02 22:55:34,260460,0,0,9,1,family,1,0,5,3,24,3,5,11815,1,-1.0,unknown,1,,unknown_desktop,0.0,1.5,2.5,20.5,0.0,459,80,0
2013-07-08 23:51:05,260460,0,0,9,2,solo,0,0,1,2,17,3,5,8246,1,-1.0,unknown,1,,unknown_desktop,0.0,1.5,2.5,20.5,0.0,67,46,0
2014-12-14 15:36:13,260483,0,0,9,1,group,0,0,2,5,245,68,77,12765,5,-1.0,unknown,1,,unknown_desktop,0.0,1.0,5.0,245.0,0.0,7,82,0
2014-05-03 17:09:31,260484,0,0,9,1,group,0,0,2,5,15,5,105,11350,3,-1.0,unknown,1,,unknown_desktop,0.0,1.0,5.0,15.0,0.0,1,62,0
2014-07-23 21:36:37,260488,0,1,1,1,group,0,0,2,5,35,3,204,8862,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,5.0,35.0,0.0,153,8,0
2014-11-25 13:51:55,260493,0,0,0,1,group,0,0,2,1,4,194,151,43150,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,4.0,0.0,11,57,0
2014-08-11 13:10:45,260506,0,0,9,1,group,0,0,2,2,179,66,50,11624,6,610.6716,medium,0,610.6716,medium,0.0,1.0,2.0,179.0,0.0,37,73,0
2013-08-14 14:45:39,260514,0,0,1,1,group,0,0,2,2,41,3,152,21222,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,41.0,0.0,222,27,0
2014-09-07 20:15:17,260523,0,1,9,1,group,0,0,2,7,54,69,36,23918,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,7.0,54.0,0.0,9,27,0
2013-04-21 23:37:59,260538,0,0,1,3,solo,0,0,1,1,55,3,106,552,1,-1.0,unknown,1,,unknown_desktop,0.0,3.0,1.0,55.0,0.0,50,85,0
2013-01-10 10:52:56,260557,0,1,5,4,solo,0,0,1,1,7,3,180,20585,6,-1.0,unknown,1,,unknown_desktop,0.0,4.0,1.0,7.0,0.0,3,85,0
